match_id,map_name,map_order,score,winner,duration,picked_by,tournament_name
508834,Lotus,1,13 - 3,Gen.G,55:35,Gen.G,VCT 2025 Pacific Stage 2_csvs
508834,Ascent,2,13 - 8,Gen.G,43:31,Team Secret,VCT 2025 Pacific Stage 2_csvs
508835,Corrode,1,13 - 10,TALON,58:28,TALON,VCT 2025 Pacific Stage 2_csvs
508835,Lotus,2,13 - 6,TALON,40:24,T1,VCT 2025 Pacific Stage 2_csvs
508836,Lotus,1,10 - 13,DetonatioN FocusMe,1:11:25,BOOM Esports,VCT 2025 Pacific Stage 2_csvs
508836,Corrode,2,2 - 13,DetonatioN FocusMe,34:05,DetonatioN FocusMe,VCT 2025 Pacific Stage 2_csvs
508837,Bind,1,12 - 14,DRX,1:09:59,Rex Regum Qeon,VCT 2025 Pacific Stage 2_csvs
508837,Ascent,2,7 - 13,DRX,45:36,DRX,VCT 2025 Pacific Stage 2_csvs
508838,Corrode,1,13 - 7,Nongshim RedForce,59:51,Global Esports,VCT 2025 Pacific Stage 2_csvs
508838,Bind,2,13 - 8,Nongshim RedForce,49:16,Nongshim RedForce,VCT 2025 Pacific Stage 2_csvs
508839,Lotus,1,9 - 13,ZETA DIVISION,53:05,ZETA DIVISION,VCT 2025 Pacific Stage 2_csvs
508839,Sunset,2,7 - 13,ZETA DIVISION,41:16,Paper Rex,VCT 2025 Pacific Stage 2_csvs
508840,Lotus,1,9 - 13,Nongshim RedForce,1:08:02,Gen.G,VCT 2025 Pacific Stage 2_csvs
508840,Ascent,2,12 - 14,Nongshim RedForce,59:37,Nongshim RedForce,VCT 2025 Pacific Stage 2_csvs
508841,Bind,1,11 - 13,Paper Rex,56:01,TALON,VCT 2025 Pacific Stage 2_csvs
508841,Icebox,2,14 - 16,Paper Rex,1:02:47,Paper Rex,VCT 2025 Pacific Stage 2_csvs
508842,Lotus,1,13 - 10,DRX,1:09:03,DRX,VCT 2025 Pacific Stage 2_csvs
508842,Icebox,2,13 - 10,DRX,55:13,Global Esports,VCT 2025 Pacific Stage 2_csvs
508843,Lotus,1,15 - 13,BOOM Esports,1:07:11,BOOM Esports,VCT 2025 Pacific Stage 2_csvs
508843,Corrode,2,9 - 13,ZETA DIVISION,52:28,ZETA DIVISION,VCT 2025 Pacific Stage 2_csvs
508843,Ascent,3,8 - 13,ZETA DIVISION,46:52,Decider,VCT 2025 Pacific Stage 2_csvs
508844,Ascent,1,13 - 15,Team Secret,1:19:12,Team Secret,VCT 2025 Pacific Stage 2_csvs
508844,Icebox,2,13 - 4,Rex Regum Qeon,38:34,Rex Regum Qeon,VCT 2025 Pacific Stage 2_csvs
508844,Sunset,3,13 - 3,Rex Regum Qeon,36:33,Decider,VCT 2025 Pacific Stage 2_csvs
508845,Sunset,1,13 - 6,T1,44:37,DetonatioN FocusMe,VCT 2025 Pacific Stage 2_csvs
508845,Haven,2,13 - 9,T1,47:41,T1,VCT 2025 Pacific Stage 2_csvs
530354,Lotus,1,13 - 5,TALON,1:05:20,Nongshim RedForce,VCT 2025 Pacific Stage 2_csvs
530354,Corrode,2,16 - 14,TALON,1:09:09,TALON,VCT 2025 Pacific Stage 2_csvs
530355,Bind,1,9 - 13,T1,59:11,T1,VCT 2025 Pacific Stage 2_csvs
530355,Haven,2,13 - 7,Rex Regum Qeon,44:12,Rex Regum Qeon,VCT 2025 Pacific Stage 2_csvs
530355,Sunset,3,8 - 13,T1,40:29,Decider,VCT 2025 Pacific Stage 2_csvs
530356,Bind,1,13 - 11,DRX,1:13:31,TALON,VCT 2025 Pacific Stage 2_csvs
530356,Haven,2,9 - 13,TALON,47:55,DRX,VCT 2025 Pacific Stage 2_csvs
530356,Lotus,3,7 - 13,TALON,45:31,Decider,VCT 2025 Pacific Stage 2_csvs
530357,Sunset,1,13 - 8,Paper Rex,48:42,T1,VCT 2025 Pacific Stage 2_csvs
530357,Bind,2,13 - 6,Paper Rex,41:27,Paper Rex,VCT 2025 Pacific Stage 2_csvs
530358,Lotus,1,13 - 6,Nongshim RedForce,54:16,DetonatioN FocusMe,VCT 2025 Pacific Stage 2_csvs
530358,Ascent,2,13 - 10,Nongshim RedForce,48:39,Nongshim RedForce,VCT 2025 Pacific Stage 2_csvs
530359,Haven,1,10 - 13,Gen.G,58:40,Gen.G,VCT 2025 Pacific Stage 2_csvs
530359,Sunset,2,13 - 11,Rex Regum Qeon,55:16,Rex Regum Qeon,VCT 2025 Pacific Stage 2_csvs
530359,Corrode,3,13 - 6,Rex Regum Qeon,41:22,Decider,VCT 2025 Pacific Stage 2_csvs
530360,Ascent,1,13 - 9,T1,48:51,T1,VCT 2025 Pacific Stage 2_csvs
530360,Lotus,2,13 - 6,T1,59:31,Nongshim RedForce,VCT 2025 Pacific Stage 2_csvs
530361,Icebox,1,7 - 13,Rex Regum Qeon,52:55,Rex Regum Qeon,VCT 2025 Pacific Stage 2_csvs
530361,Corrode,2,9 - 13,Rex Regum Qeon,51:15,DRX,VCT 2025 Pacific Stage 2_csvs
530362,Haven,1,11 - 13,Paper Rex,1:06:38,TALON,VCT 2025 Pacific Stage 2_csvs
530362,Bind,2,7 - 13,Paper Rex,34:07,Paper Rex,VCT 2025 Pacific Stage 2_csvs
530363,Sunset,1,13 - 11,T1,53:19,Rex Regum Qeon,VCT 2025 Pacific Stage 2_csvs
530363,Haven,2,13 - 15,Rex Regum Qeon,1:01:35,Decider,VCT 2025 Pacific Stage 2_csvs
530363,Ascent,3,7 - 13,Rex Regum Qeon,49:16,T1,VCT 2025 Pacific Stage 2_csvs
530514,Corrode,1,13 - 8,Team World,1:00:55,Decider,VCT 2025 Pacific Stage 2_csvs
530364,Bind,1,13 - 4,TALON,55:59,TALON,VCT 2025 Pacific Stage 2_csvs
530364,Haven,2,13 - 7,TALON,42:57,Rex Regum Qeon,VCT 2025 Pacific Stage 2_csvs
530364,Corrode,3,10 - 13,Rex Regum Qeon,50:39,TALON,VCT 2025 Pacific Stage 2_csvs
530364,Icebox,4,6 - 13,Rex Regum Qeon,46:30,Rex Regum Qeon,VCT 2025 Pacific Stage 2_csvs
530364,Sunset,5,12 - 14,Rex Regum Qeon,58:39,Decider,VCT 2025 Pacific Stage 2_csvs
530365,Ascent,1,13 - 7,Paper Rex,39:41,Rex Regum Qeon,VCT 2025 Pacific Stage 2_csvs
530365,Lotus,2,6 - 13,Rex Regum Qeon,42:39,Paper Rex,VCT 2025 Pacific Stage 2_csvs
530365,Haven,3,13 - 7,Paper Rex,41:43,Rex Regum Qeon,VCT 2025 Pacific Stage 2_csvs
530365,Bind,4,13 - 8,Paper Rex,1:11:07,Paper Rex,VCT 2025 Pacific Stage 2_csvs
378662,Haven,1,13 - 8,Gen.G,1:02:40,Sentinels,Valorant Champions 2024_csvs
378662,Ascent,2,13 - 7,Gen.G,46:45,Gen.G,Valorant Champions 2024_csvs
378663,Abyss,1,12 - 14,Team Heretics,1:10:12,FunPlus Phoenix,Valorant Champions 2024_csvs
378663,Bind,2,13 - 9,FunPlus Phoenix,53:01,Team Heretics,Valorant Champions 2024_csvs
378663,Lotus,3,13 - 15,Team Heretics,1:07:12,Decider,Valorant Champions 2024_csvs
378657,Haven,1,2 - 13,KRÜ Esports,36:59,KRÜ Esports,Valorant Champions 2024_csvs
378657,Abyss,2,13 - 6,DRX,51:08,DRX,Valorant Champions 2024_csvs
378657,Bind,3,13 - 6,DRX,45:53,Decider,Valorant Champions 2024_csvs
378656,Bind,1,13 - 9,FNATIC,1:02:06,Bilibili Gaming,Valorant Champions 2024_csvs
378656,Lotus,2,13 - 4,FNATIC,36:53,FNATIC,Valorant Champions 2024_csvs
378667,Bind,1,13 - 11,LEVIATÁN,1:05:39,TALON,Valorant Champions 2024_csvs
378667,Ascent,2,13 - 8,LEVIATÁN,54:02,LEVIATÁN,Valorant Champions 2024_csvs
378669,Ascent,1,13 - 15,Trace Esports,1:09:22,Trace Esports,Valorant Champions 2024_csvs
378669,Sunset,2,13 - 7,Team Vitality,46:50,Team Vitality,Valorant Champions 2024_csvs
378669,Bind,3,7 - 13,Trace Esports,45:26,Decider,Valorant Champions 2024_csvs
378674,Icebox,1,13 - 8,G2 Esports,55:32,Paper Rex,Valorant Champions 2024_csvs
378674,Lotus,2,13 - 9,G2 Esports,49:03,G2 Esports,Valorant Champions 2024_csvs
378673,Lotus,1,13 - 9,EDward Gaming,55:13,FUT Esports,Valorant Champions 2024_csvs
378673,Bind,2,13 - 10,EDward Gaming,54:58,EDward Gaming,Valorant Champions 2024_csvs
378664,Abyss,1,13 - 11,Gen.G,1:05:59,Team Heretics,Valorant Champions 2024_csvs
378664,Lotus,2,11 - 13,Team Heretics,57:29,Gen.G,Valorant Champions 2024_csvs
378664,Bind,3,10 - 13,Team Heretics,53:15,Decider,Valorant Champions 2024_csvs
378658,Abyss,1,11 - 13,DRX,1:06:50,DRX,Valorant Champions 2024_csvs
378658,Lotus,2,6 - 13,DRX,47:03,FNATIC,Valorant Champions 2024_csvs
378670,Bind,1,10 - 13,Trace Esports,1:06:05,Trace Esports,Valorant Champions 2024_csvs
378670,Sunset,2,13 - 9,LEVIATÁN,46:53,LEVIATÁN,Valorant Champions 2024_csvs
378670,Ascent,3,5 - 13,Trace Esports,46:02,Decider,Valorant Champions 2024_csvs
378675,Icebox,1,13 - 8,EDward Gaming,56:46,G2 Esports,Valorant Champions 2024_csvs
378675,Haven,2,11 - 13,G2 Esports,55:17,EDward Gaming,Valorant Champions 2024_csvs
378675,Bind,3,11 - 13,G2 Esports,58:00,Decider,Valorant Champions 2024_csvs
378665,Bind,1,13 - 8,Sentinels,58:00,FunPlus Phoenix,Valorant Champions 2024_csvs
378665,Lotus,2,13 - 5,Sentinels,41:57,Sentinels,Valorant Champions 2024_csvs
378659,Lotus,1,9 - 13,KRÜ Esports,1:01:06,KRÜ Esports,Valorant Champions 2024_csvs
378659,Icebox,2,4 - 13,KRÜ Esports,36:20,Bilibili Gaming,Valorant Champions 2024_csvs
378671,Lotus,1,6 - 13,Team Vitality,1:06:04,TALON,Valorant Champions 2024_csvs
378671,Sunset,2,8 - 13,Team Vitality,48:54,Team Vitality,Valorant Champions 2024_csvs
378676,Sunset,1,11 - 13,Paper Rex,1:02:48,FUT Esports,Valorant Champions 2024_csvs
378676,Bind,2,6 - 13,Paper Rex,40:05,Paper Rex,Valorant Champions 2024_csvs
378666,Lotus,1,9 - 13,Sentinels,57:51,Sentinels,Valorant Champions 2024_csvs
378666,Icebox,2,6 - 13,Sentinels,44:05,Gen.G,Valorant Champions 2024_csvs
378660,Sunset,1,11 - 13,KRÜ Esports,1:05:29,KRÜ Esports,Valorant Champions 2024_csvs
378660,Haven,2,13 - 9,FNATIC,59:08,FNATIC,Valorant Champions 2024_csvs
378660,Lotus,3,13 - 5,FNATIC,45:59,Decider,Valorant Champions 2024_csvs
378672,Icebox,1,14 - 12,LEVIATÁN,1:09:37,LEVIATÁN,Valorant Champions 2024_csvs
378672,Sunset,2,13 - 4,LEVIATÁN,36:30,Team Vitality,Valorant Champions 2024_csvs
378677,Icebox,1,3 - 13,Paper Rex,45:00,EDward Gaming,Valorant Champions 2024_csvs
378677,Sunset,2,13 - 8,EDward Gaming,46:54,Paper Rex,Valorant Champions 2024_csvs
378677,Lotus,3,13 - 4,EDward Gaming,33:10,Decider,Valorant Champions 2024_csvs
378822,Sunset,1,13 - 15,Sentinels,1:08:46,Sentinels,Valorant Champions 2024_csvs
378822,Haven,2,8 - 13,Sentinels,43:10,DRX,Valorant Champions 2024_csvs
378823,Bind,1,7 - 13,EDward Gaming,50:40,Trace Esports,Valorant Champions 2024_csvs
378823,Sunset,2,10 - 13,EDward Gaming,52:32,EDward Gaming,Valorant Champions 2024_csvs
378824,Icebox,1,14 - 16,LEVIATÁN,1:20:59,LEVIATÁN,Valorant Champions 2024_csvs
378824,Abyss,2,5 - 13,LEVIATÁN,44:03,G2 Esports,Valorant Champions 2024_csvs
378825,Lotus,1,13 - 3,Team Heretics,48:20,FNATIC,Valorant Champions 2024_csvs
378825,Abyss,2,14 - 12,Team Heretics,1:01:50,Team Heretics,Valorant Champions 2024_csvs
378831,Lotus,1,13 - 3,DRX,42:52,Trace Esports,Valorant Champions 2024_csvs
378831,Abyss,2,13 - 5,DRX,40:41,DRX,Valorant Champions 2024_csvs
378832,Haven,1,3 - 13,FNATIC,43:29,FNATIC,Valorant Champions 2024_csvs
378832,Bind,2,11 - 13,FNATIC,58:10,G2 Esports,Valorant Champions 2024_csvs
378826,Haven,1,13 - 9,Sentinels,1:01:57,EDward Gaming,Valorant Champions 2024_csvs
378826,Lotus,2,9 - 13,EDward Gaming,53:44,Sentinels,Valorant Champions 2024_csvs
378826,Sunset,3,6 - 13,EDward Gaming,42:04,Decider,Valorant Champions 2024_csvs
378827,Icebox,1,15 - 13,LEVIATÁN,1:14:55,LEVIATÁN,Valorant Champions 2024_csvs
378827,Lotus,2,13 - 10,LEVIATÁN,57:45,Team Heretics,Valorant Champions 2024_csvs
378834,Sunset,1,13 - 11,Sentinels,1:08:23,Sentinels,Valorant Champions 2024_csvs
378834,Bind,2,9 - 13,FNATIC,52:23,FNATIC,Valorant Champions 2024_csvs
378834,Lotus,3,13 - 6,Sentinels,51:27,Decider,Valorant Champions 2024_csvs
378833,Abyss,1,5 - 13,DRX,52:44,DRX,Valorant Champions 2024_csvs
378833,Sunset,2,13 - 5,Team Heretics,43:42,Team Heretics,Valorant Champions 2024_csvs
378833,Icebox,3,13 - 10,Team Heretics,57:50,Decider,Valorant Champions 2024_csvs
378828,Icebox,1,14 - 16,LEVIATÁN,1:28:03,LEVIATÁN,Valorant Champions 2024_csvs
378828,Lotus,2,13 - 4,EDward Gaming,39:45,EDward Gaming,Valorant Champions 2024_csvs
378828,Abyss,3,13 - 11,EDward Gaming,1:01:34,Decider,Valorant Champions 2024_csvs
378835,Haven,1,8 - 13,Sentinels,1:01:41,Sentinels,Valorant Champions 2024_csvs
378835,Icebox,2,13 - 9,Team Heretics,54:53,Team Heretics,Valorant Champions 2024_csvs
378835,Abyss,3,13 - 7,Team Heretics,47:52,Decider,Valorant Champions 2024_csvs
378836,Icebox,1,7 - 13,Team Heretics,1:03:01,LEVIATÁN,Valorant Champions 2024_csvs
378836,Sunset,2,13 - 15,Team Heretics,1:07:58,Team Heretics,Valorant Champions 2024_csvs
378836,Abyss,3,13 - 9,LEVIATÁN,55:08,LEVIATÁN,Valorant Champions 2024_csvs
378836,Lotus,4,3 - 13,Team Heretics,38:44,Team Heretics,Valorant Champions 2024_csvs
378829,Haven,1,6 - 13,Team Heretics,1:16:43,EDward Gaming,Valorant Champions 2024_csvs
378829,Sunset,2,13 - 4,EDward Gaming,45:11,Team Heretics,Valorant Champions 2024_csvs
378829,Lotus,3,13 - 9,EDward Gaming,55:30,EDward Gaming,Valorant Champions 2024_csvs
378829,Bind,4,11 - 13,Team Heretics,1:01:45,Team Heretics,Valorant Champions 2024_csvs
378829,Abyss,5,13 - 9,EDward Gaming,51:55,Decider,Valorant Champions 2024_csvs
542195,Bind,1,13 - 9,Paper Rex,48:56,Xi Lai Gaming,Valorant Champions 2025_csvs
542195,Sunset,2,13 - 5,Paper Rex,39:04,Paper Rex,Valorant Champions 2025_csvs
542196,Corrode,1,6 - 13,Sentinels,41:17,Sentinels,Valorant Champions 2025_csvs
542196,Sunset,2,13 - 4,GIANTX,38:15,GIANTX,Valorant Champions 2025_csvs
542196,Haven,3,13 - 9,GIANTX,51:34,Decider,Valorant Champions 2025_csvs
542207,Abyss,1,17 - 15,NRG,1:14:38,EDward Gaming,Valorant Champions 2025_csvs
542207,Corrode,2,13 - 11,NRG,55:36,NRG,Valorant Champions 2025_csvs
542205,Abyss,1,8 - 13,DRX,47:56,DRX,Valorant Champions 2025_csvs
542205,Bind,2,10 - 13,DRX,51:28,Team Liquid,Valorant Champions 2025_csvs
542212,Lotus,1,13 - 15,T1,1:04:38,Dragon Ranger Gaming,Valorant Champions 2025_csvs
542212,Sunset,2,14 - 16,T1,1:27:05,T1,Valorant Champions 2025_csvs
542211,Corrode,1,10 - 13,Team Heretics,55:59,Team Heretics,Valorant Champions 2025_csvs
542211,Lotus,2,10 - 13,Team Heretics,56:24,G2 Esports,Valorant Champions 2025_csvs
542200,Haven,1,2 - 13,MIBR,34:58,Guangzhou Huadu Bilibili Gaming(Bilibili Gaming),Valorant Champions 2025_csvs
542200,Corrode,2,9 - 13,MIBR,47:01,MIBR,Valorant Champions 2025_csvs
542201,Ascent,1,10 - 13,FNATIC,57:19,FNATIC,Valorant Champions 2025_csvs
542201,Abyss,2,7 - 13,FNATIC,45:03,Rex Regum Qeon,Valorant Champions 2025_csvs
542197,Ascent,1,11 - 13,GIANTX,54:54,GIANTX,Valorant Champions 2025_csvs
542197,Lotus,2,13 - 10,Paper Rex,46:53,Paper Rex,Valorant Champions 2025_csvs
542197,Sunset,3,13 - 6,Paper Rex,38:53,Decider,Valorant Champions 2025_csvs
542208,Haven,1,13 - 4,DRX,43:25,DRX,Valorant Champions 2025_csvs
542208,Corrode,2,11 - 13,NRG,55:37,NRG,Valorant Champions 2025_csvs
542208,Lotus,3,11 - 13,NRG,53:46,Decider,Valorant Champions 2025_csvs
542213,Lotus,1,13 - 10,Team Heretics,51:06,Team Heretics,Valorant Champions 2025_csvs
542213,Sunset,2,13 - 11,Team Heretics,51:59,T1,Valorant Champions 2025_csvs
542202,Bind,1,13 - 5,MIBR,47:35,FNATIC,Valorant Champions 2025_csvs
542202,Abyss,2,7 - 13,FNATIC,45:01,MIBR,Valorant Champions 2025_csvs
542202,Haven,3,10 - 13,FNATIC,52:25,Decider,Valorant Champions 2025_csvs
542209,Sunset,1,3 - 13,EDward Gaming,40:44,Team Liquid,Valorant Champions 2025_csvs
542209,Abyss,2,13 - 6,Team Liquid,39:16,EDward Gaming,Valorant Champions 2025_csvs
542209,Bind,3,15 - 13,Team Liquid,1:05:45,Decider,Valorant Champions 2025_csvs
542198,Abyss,1,10 - 13,Sentinels,51:55,Xi Lai Gaming,Valorant Champions 2025_csvs
542198,Lotus,2,13 - 11,Xi Lai Gaming,59:42,Sentinels,Valorant Champions 2025_csvs
542198,Haven,3,13 - 8,Xi Lai Gaming,46:27,Decider,Valorant Champions 2025_csvs
542203,Sunset,1,13 - 7,Guangzhou Huadu Bilibili Gaming(Bilibili Gaming),41:56,Rex Regum Qeon,Valorant Champions 2025_csvs
542203,Lotus,2,8 - 13,Rex Regum Qeon,45:14,Guangzhou Huadu Bilibili Gaming(Bilibili Gaming),Valorant Champions 2025_csvs
542203,Abyss,3,4 - 13,Rex Regum Qeon,40:38,Decider,Valorant Champions 2025_csvs
542214,Lotus,1,13 - 7,G2 Esports,45:05,Dragon Ranger Gaming,Valorant Champions 2025_csvs
542214,Abyss,2,13 - 7,G2 Esports,44:41,G2 Esports,Valorant Champions 2025_csvs
542210,Corrode,1,13 - 8,DRX,48:25,Team Liquid,Valorant Champions 2025_csvs
542210,Abyss,2,13 - 7,DRX,46:41,DRX,Valorant Champions 2025_csvs
542199,Bind,1,14 - 12,GIANTX,57:22,Xi Lai Gaming,Valorant Champions 2025_csvs
542199,Ascent,2,13 - 10,GIANTX,47:59,GIANTX,Valorant Champions 2025_csvs
542215,Lotus,1,9 - 13,G2 Esports,49:12,G2 Esports,Valorant Champions 2025_csvs
542215,Corrode,2,8 - 13,G2 Esports,46:50,T1,Valorant Champions 2025_csvs
542204,Corrode,1,13 - 5,MIBR,44:14,Rex Regum Qeon,Valorant Champions 2025_csvs
542204,Abyss,2,13 - 5,MIBR,39:00,MIBR,Valorant Champions 2025_csvs
542265,Lotus,1,13 - 11,Paper Rex,51:39,Paper Rex,Valorant Champions 2025_csvs
542265,Corrode,2,13 - 15,G2 Esports,1:03:55,G2 Esports,Valorant Champions 2025_csvs
542265,Ascent,3,13 - 11,Paper Rex,57:03,Decider,Valorant Champions 2025_csvs
542264,Haven,1,13 - 11,FNATIC,1:00:52,DRX,Valorant Champions 2025_csvs
542264,Ascent,2,8 - 13,DRX,49:01,FNATIC,Valorant Champions 2025_csvs
542264,Lotus,3,13 - 5,FNATIC,44:32,Decider,Valorant Champions 2025_csvs
542266,Corrode,1,12 - 14,MIBR,1:01:32,MIBR,Valorant Champions 2025_csvs
542266,Sunset,2,6 - 13,MIBR,46:15,Team Heretics,Valorant Champions 2025_csvs
542267,Haven,1,13 - 1,NRG,34:06,GIANTX,Valorant Champions 2025_csvs
542267,Lotus,2,13 - 6,NRG,43:12,NRG,Valorant Champions 2025_csvs
542273,Lotus,1,7 - 13,G2 Esports,44:40,G2 Esports,Valorant Champions 2025_csvs
542273,Abyss,2,13 - 10,DRX,56:55,DRX,Valorant Champions 2025_csvs
542273,Bind,3,13 - 7,DRX,45:20,Decider,Valorant Champions 2025_csvs
542274,Ascent,1,13 - 4,Team Heretics,37:10,GIANTX,Valorant Champions 2025_csvs
542274,Lotus,2,3 - 13,GIANTX,35:56,Team Heretics,Valorant Champions 2025_csvs
542274,Bind,3,13 - 9,Team Heretics,45:33,Decider,Valorant Champions 2025_csvs
542268,Bind,1,10 - 13,Paper Rex,52:35,Paper Rex,Valorant Champions 2025_csvs
542268,Haven,2,13 - 4,FNATIC,37:32,FNATIC,Valorant Champions 2025_csvs
542268,Lotus,3,13 - 9,FNATIC,50:27,Decider,Valorant Champions 2025_csvs
542269,Abyss,1,14 - 16,NRG,1:10:57,MIBR,Valorant Champions 2025_csvs
542269,Haven,2,13 - 4,MIBR,38:48,NRG,Valorant Champions 2025_csvs
542269,Corrode,3,14 - 16,NRG,1:11:54,Decider,Valorant Champions 2025_csvs
542277,Ascent,1,13 - 11,Paper Rex,55:36,Team Heretics,Valorant Champions 2025_csvs
542277,Bind,2,9 - 13,Team Heretics,51:39,Paper Rex,Valorant Champions 2025_csvs
542277,Lotus,3,13 - 4,Paper Rex,35:08,Decider,Valorant Champions 2025_csvs
542276,Sunset,1,13 - 10,MIBR,47:50,MIBR,Valorant Champions 2025_csvs
542276,Ascent,2,13 - 15,DRX,1:06:08,DRX,Valorant Champions 2025_csvs
542276,Bind,3,10 - 13,DRX,58:37,Decider,Valorant Champions 2025_csvs
542270,Ascent,1,12 - 14,NRG,1:05:02,FNATIC,Valorant Champions 2025_csvs
542270,Abyss,2,5 - 13,NRG,40:41,NRG,Valorant Champions 2025_csvs
542278,Ascent,1,15 - 13,DRX,1:04:34,DRX,Valorant Champions 2025_csvs
542278,Lotus,2,13 - 8,DRX,46:28,Paper Rex,Valorant Champions 2025_csvs
542279,Sunset,1,8 - 13,DRX,48:59,FNATIC,Valorant Champions 2025_csvs
542279,Corrode,2,13 - 3,FNATIC,44:54,DRX,Valorant Champions 2025_csvs
542279,Haven,3,13 - 11,FNATIC,53:36,FNATIC,Valorant Champions 2025_csvs
542279,Bind,4,13 - 4,FNATIC,40:07,DRX,Valorant Champions 2025_csvs
542272,Corrode,1,13 - 3,NRG,40:34,NRG,Valorant Champions 2025_csvs
542272,Lotus,2,13 - 6,NRG,44:48,FNATIC,Valorant Champions 2025_csvs
542272,Abyss,3,13 - 15,FNATIC,1:03:33,NRG,Valorant Champions 2025_csvs
542272,Ascent,4,8 - 13,FNATIC,52:47,FNATIC,Valorant Champions 2025_csvs
542272,Sunset,5,13 - 5,NRG,42:18,Decider,Valorant Champions 2025_csvs
448598,Split,1,18 - 16,EDward Gaming,1:35:46,Team Liquid,Valorant Masters Bangkok 2025_csvs
448598,Pearl,2,13 - 6,EDward Gaming,44:31,EDward Gaming,Valorant Masters Bangkok 2025_csvs
448600,Lotus,1,13 - 3,DRX,45:20,Sentinels,Valorant Masters Bangkok 2025_csvs
448600,Haven,2,13 - 10,DRX,50:13,DRX,Valorant Masters Bangkok 2025_csvs
448599,Fracture,1,13 - 10,Team Vitality,1:02:22,Team Vitality,Valorant Masters Bangkok 2025_csvs
448599,Bind,2,13 - 9,Team Vitality,51:56,T1,Valorant Masters Bangkok 2025_csvs
448597,Lotus,1,13 - 8,G2 Esports,47:38,Trace Esports,Valorant Masters Bangkok 2025_csvs
448597,Abyss,2,13 - 3,G2 Esports,36:36,G2 Esports,Valorant Masters Bangkok 2025_csvs
449000,Bind,1,8 - 13,Team Vitality,58:50,Team Vitality,Valorant Masters Bangkok 2025_csvs
449000,Abyss,2,13 - 11,DRX,51:55,DRX,Valorant Masters Bangkok 2025_csvs
449000,Split,3,11 - 13,Team Vitality,57:01,Decider,Valorant Masters Bangkok 2025_csvs
449001,Pearl,1,16 - 18,G2 Esports,1:21:52,G2 Esports,Valorant Masters Bangkok 2025_csvs
449001,Bind,2,13 - 8,EDward Gaming,43:40,EDward Gaming,Valorant Masters Bangkok 2025_csvs
449001,Fracture,3,13 - 4,EDward Gaming,35:06,Decider,Valorant Masters Bangkok 2025_csvs
449002,Lotus,1,13 - 3,T1,45:37,Trace Esports,Valorant Masters Bangkok 2025_csvs
449002,Haven,2,13 - 8,T1,42:04,T1,Valorant Masters Bangkok 2025_csvs
449003,Lotus,1,7 - 13,Sentinels,53:41,Sentinels,Valorant Masters Bangkok 2025_csvs
449003,Abyss,2,16 - 14,Team Liquid,1:02:50,Team Liquid,Valorant Masters Bangkok 2025_csvs
449003,Bind,3,13 - 1,Team Liquid,30:20,Decider,Valorant Masters Bangkok 2025_csvs
449004,Fracture,1,13 - 11,T1,1:04:03,DRX,Valorant Masters Bangkok 2025_csvs
449004,Pearl,2,13 - 4,T1,39:01,T1,Valorant Masters Bangkok 2025_csvs
449005,Haven,1,13 - 5,G2 Esports,48:57,Team Liquid,Valorant Masters Bangkok 2025_csvs
449005,Lotus,2,13 - 7,G2 Esports,46:11,G2 Esports,Valorant Masters Bangkok 2025_csvs
449008,Split,1,13 - 7,EDward Gaming,55:34,T1,Valorant Masters Bangkok 2025_csvs
449008,Bind,2,6 - 13,T1,43:41,EDward Gaming,Valorant Masters Bangkok 2025_csvs
449008,Pearl,3,13 - 11,EDward Gaming,1:01:00,Decider,Valorant Masters Bangkok 2025_csvs
449009,Bind,1,13 - 15,G2 Esports,1:13:06,Team Vitality,Valorant Masters Bangkok 2025_csvs
449009,Lotus,2,9 - 13,G2 Esports,54:57,G2 Esports,Valorant Masters Bangkok 2025_csvs
449010,Lotus,1,8 - 13,G2 Esports,57:16,G2 Esports,Valorant Masters Bangkok 2025_csvs
449010,Split,2,7 - 13,G2 Esports,41:45,EDward Gaming,Valorant Masters Bangkok 2025_csvs
449012,Lotus,1,12 - 14,Team Vitality,1:09:37,T1,Valorant Masters Bangkok 2025_csvs
449012,Haven,2,13 - 4,T1,36:14,Team Vitality,Valorant Masters Bangkok 2025_csvs
449012,Split,3,13 - 5,T1,42:08,Decider,Valorant Masters Bangkok 2025_csvs
449013,Bind,1,4 - 13,T1,34:49,EDward Gaming,Valorant Masters Bangkok 2025_csvs
449013,Haven,2,10 - 13,T1,47:05,T1,Valorant Masters Bangkok 2025_csvs
449013,Fracture,3,14 - 12,EDward Gaming,53:33,EDward Gaming,Valorant Masters Bangkok 2025_csvs
449013,Split,4,5 - 13,T1,42:09,T1,Valorant Masters Bangkok 2025_csvs
450589,Ascent,1,9 - 13,Team Thailand,-,Decider,Valorant Masters Bangkok 2025_csvs
449011,Lotus,1,13 - 5,G2 Esports,55:22,G2 Esports,Valorant Masters Bangkok 2025_csvs
449011,Haven,2,9 - 13,T1,52:45,T1,Valorant Masters Bangkok 2025_csvs
449011,Abyss,3,13 - 11,G2 Esports,47:08,G2 Esports,Valorant Masters Bangkok 2025_csvs
449011,Split,4,13 - 15,T1,1:04:07,T1,Valorant Masters Bangkok 2025_csvs
449011,Pearl,5,14 - 16,T1,1:11:01,Decider,Valorant Masters Bangkok 2025_csvs
490309,Pearl,1,1 - 13,Paper Rex,28:55,Paper Rex,Valorant Masters Toronto 2025_csvs
